NAME,STAR,PER,MASS,SEP,R,PLANETDISCMETH,MSTAR,RSTAR,TEFF,DATE,DENSITY,LUMINOSITY,MISSION
KOI 910.01,KOI 910,5.392025388,0.023939313942413557,N/A,0.24623113075673847,N/A,0.896,0.802,5192,N/A,1.6035594016068013,0.41877089511820825,KOI
KOI 928.01,KOI 928,2.494169646,0.035150791782757734,N/A,0.2979753538867777,N/A,0.917,0.834,5575,N/A,1.3286063080628134,0.6020057046617089,KOI
KOI 929.01,KOI 929,6.491684259,1,N/A,0.9189060314472487,N/A,1.157,1.13,6116,N/A,1.2888100806105993,1.6007216263575383,KOI
KOI 931.01,KOI 931,3.855603551,1,N/A,1.2266949448931719,N/A,1.149,1.047,6028,N/A,0.5417419965087554,1.29680703090626,KOI
KOI 125.01,KOI 125,38.478757067,1,N/A,1.1990385497719438,N/A,0.973,0.879,5510,N/A,0.5800999022443062,0.6380771082536225,KOI
KOI 916.01,KOI 916,3.314946338,0.04273499070527703,N/A,0.3238474654517973,N/A,0.983,0.944,5609,N/A,1.2582424617135926,0.790268674337074,KOI
KOI 918.01,KOI 918,39.64317811,0.6635346758090866,N/A,0.9385331505655394,N/A,0.909,0.833,5552,N/A,0.8026329834145295,0.5907134386856383,KOI
KOI 920.01,KOI 920,21.80451088,0.023331862278161725,N/A,0.242662563644322,N/A,0.786,0.72,5511,N/A,1.632838720698645,0.42842583860917915,KOI
KOI 922.01,KOI 922,5.154484417,0.02231353949314582,N/A,0.2364175711975931,N/A,0.816,0.884,5431,N/A,1.6886181093402528,0.6091338857771005,KOI
KOI 126.01,KOI 126,33.80367628,1,N/A,1.8752820175748706,N/A,1.174,1.796,5855,N/A,0.15163605017021076,3.3963253042776085,KOI
KOI 923.01,KOI 923,5.743477265,0.0326454109986095,N/A,0.28816179432763234,N/A,0.983,0.891,5897,N/A,1.364316627489851,0.8601395902833897,KOI
KOI 924.01,KOI 924,39.4760026,0.06783518684614569,N/A,0.3961109494782315,N/A,1.091,1.031,6225,N/A,1.0914572088996692,1.430091324899641,KOI
KOI 926.01,KOI 926,3.166353714,0.053637352305534194,N/A,0.35418028590733763,N/A,1.072,0.998,6007,N/A,1.207247764362484,1.1619317763663601,KOI
KOI 927.01,KOI 927,23.899635048,1,N/A,3.8388860711820496,N/A,0.991,0.924,6192,N/A,0.017676104490599715,1.1244929880645198,KOI
KOI 940.01,KOI 940,6.104852856,0.05556156911812337,N/A,0.35953313657596236,N/A,0.845,0.874,5112,N/A,1.1955285785774412,0.4673855317873791,KOI
KOI 935.04,KOI 935,9.61730282,0.013174204419352596,N/A,0.15612481116822186,N/A,1.185,1.163,6505,N/A,3.46187075796724,2.1698896663441163,KOI
KOI 936.01,KOI 936,9.467814048,0.015825818806884787,N/A,0.185565489845658,N/A,0.46,0.44,3581,N/A,2.476719266967337,0.02852408063939246,KOI
KOI 936.02,KOI 936,0.893041236,0.0063208680259758026,N/A,0.10884129692870324,N/A,0.46,0.44,3581,N/A,4.902276797019077,0.02852408063939246,KOI
KOI 937.01,KOI 937,20.83424726,0.025710234064933855,N/A,0.25604469031588384,N/A,0.999,0.88,5537,N/A,1.531654949618124,0.6521574455317555,KOI
KOI 938.02,KOI 938,1.045622658,0.009364181658773018,N/A,0.12222342360026513,N/A,1.009,0.887,5569,N/A,5.12871689977863,0.6780240982112704,KOI
KOI 145.01,KOI 145,102.9639386,1,N/A,3.5578614110792506,N/A,2.15,7.119,5047,N/A,0.022204200972265345,29.46186419844429,KOI
KOI 1103.01,KOI 1103,90.1244628,0.19458749910804216,N/A,0.6824884602496556,N/A,1.248,1.2,6444,N/A,0.6121124732960809,2.2247111816059997,KOI
KOI 1168.01,KOI 1168,856.672115,0.05018922166459579,N/A,0.34525886812629636,N/A,1.063,1.309,6449,N/A,1.2194897772751438,2.6554481104815104,KOI
KOI 1169.01,KOI 1169,0.689209786,0.007646557956011895,N/A,0.11508628937543212,N/A,1.038,0.918,5676,N/A,5.01646113716207,0.7836893195876157,KOI
KOI 1170.01,KOI 1170,7.34372823,0.014304699747848941,N/A,0.16950693783978374,N/A,0.84,0.766,5734,N/A,2.9370987069173404,0.5682995501150071,KOI
KOI 969.01,KOI 969,17.512016185,1,N/A,1.1669214457601955,N/A,0.998,1.132,6224,N/A,0.629328451687405,1.7229005441542702,KOI
KOI 1106.01,KOI 1106,7.42608998,0.018536257155083547,N/A,0.20965331785446936,N/A,1.07,1.009,6225,N/A,2.011495463496453,1.369710465525218,KOI
KOI 1106.02,KOI 1106,15.9870174,0.012093320795718886,N/A,0.13203698315941048,N/A,1.07,1.009,6225,N/A,5.253648658519,1.369710465525218,KOI
KOI 1108.01,KOI 1108,18.92540274,0.014544730336171464,N/A,0.1721833631740961,N/A,0.822,0.753,5513,N/A,2.849274852922639,0.4692788062211371,KOI
KOI 1174.01,KOI 1174,129995.7784,0.027819594980536624,N/A,0.26675039165313336,N/A,0.717,0.726,4500,N/A,1.4656755271714192,0.19364768747220593,KOI
KOI 1175.01,KOI 1175,31.5922646,0.017362327432927576,N/A,0.199839758295324,N/A,1.062,1.791,5611,N/A,2.1755270404601825,2.8486642481634883,KOI
KOI 1175.02,KOI 1175,17.1570874,0.015470226374563717,N/A,0.1819969227332415,N/A,1.062,1.791,5611,N/A,2.5662961055815456,2.8486642481634883,KOI
KOI 1176.01,KOI 1176,1.973760926,0.5726724969091862,N/A,0.8154175851871702,N/A,0.53,0.5,3806,N/A,1.0562539291307749,0.047000682349735645,KOI
KOI 972.01,KOI 972,13.118966756,0.2493284767728551,N/A,0.7386933922702154,N/A,2.018,4.24,7221,N/A,0.6185594865837165,43.79354598962418,KOI
KOI 974.01,KOI 974,53.5058383,0.020187065572055712,N/A,0.22214330274792712,N/A,1.27,1.851,6253,N/A,1.8415170782339743,4.69305420933048,KOI
KOI 976.01,KOI 976,52.56899169,1,N/A,8.087265218513894,N/A,1.594,1.658,7201,N/A,0.0018905892021147922,6.622612044741316,KOI
KOI 1050.01,KOI 1050,1.269090374,0.013391699751933203,N/A,0.15880123650253425,N/A,0.733,0.771,5095,N/A,3.3440772027546077,0.35890088397745545,KOI
KOI 1050.02,KOI 1050,2.853133644,0.007646557956011895,N/A,0.11508628937543212,N/A,0.733,0.771,5095,N/A,5.01646113716207,0.35890088397745545,KOI
KOI 1051.01,KOI 1051,6.79684436,0.016192339464120374,N/A,0.1891340569580745,N/A,1.05,0.97,6061,N/A,2.3933301708981647,1.1376524936772134,KOI
KOI 1108.02,KOI 1108,1.475322314,0.0026192733102255836,N/A,0.08475346891989187,N/A,0.822,0.753,5513,N/A,4.302398170186551,0.4692788062211371,KOI
KOI 1108.03,KOI 1108,4.15244722,0.004999082786450556,N/A,0.10170416270387023,N/A,0.822,0.753,5513,N/A,4.751999357978609,0.4692788062211371,KOI
KOI 1110.01,KOI 1110,8.73485836,0.012612682585984877,N/A,0.14898767694338885,N/A,1.047,0.96,5982,N/A,3.813806471023128,1.0573459823004532,KOI
KOI 151.01,KOI 151,13.4471896,0.08988448588980875,N/A,0.45410016505499956,N/A,1.001,1.041,6276,N/A,0.9599132582696955,1.50633725479687,KOI
KOI 977.01,KOI 977,1.353770439,1,N/A,34.61242456510574,N/A,0.931,15.76,4283,N/A,2.4116049352425667e-05,74.88481175987404,KOI
KOI 978.01,KOI 978,18.95473176,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,KOI
KOI 980.01,KOI 980,47.93095212,1,N/A,4.7105085883897795,N/A,1.737,1.938,8214,N/A,0.00956750792942675,15.318468859191158,KOI
KOI 1053.01,KOI 1053,1.224866322,0.005801588527586431,N/A,0.10616487159439086,N/A,0.902,0.827,5573,N/A,4.848491492171533,0.5910935357129001,KOI
KOI 1112.01,KOI 1112,37.8101174,0.01957620301997789,N/A,0.2176825938574065,N/A,0.976,0.973,6085,N/A,1.897839929662134,1.1629392522295476,KOI
KOI 1115.01,KOI 1115,12.99207337,0.01478988332302201,N/A,0.17485978850840847,N/A,0.928,1.212,5721,N/A,2.766286340323173,1.4098796734444,KOI
KOI 984.01,KOI 984,4.287455473,0.024250206601461956,N/A,0.2480154143129467,N/A,0.992,0.871,5505,N/A,1.5895773052989557,0.6242443521783806,KOI
KOI 1116.01,KOI 1116,3.749100061,0.011620833825601714,N/A,0.135605550271827,N/A,0.949,1.114,5735,N/A,4.66022757764353,1.2027990853062627,KOI
KOI 1117.01,KOI 1117,11.0895723,0.020187065572055712,N/A,0.22214330274792712,N/A,1.322,1.974,6350,N/A,1.8415170782339743,5.676468293115709,KOI
KOI 1118.01,KOI 1118,7.37292311,0.012074933219429838,N/A,0.14185054271855588,N/A,0.982,1.07,5973,N/A,4.230522050438779,1.3056495785510593,KOI
KOI 1193.01,KOI 1193,119.0624476,0.4094034178794572,N/A,0.8475346891989187,N/A,0.76,0.92,5697,N/A,0.672482901679701,0.7988211428235322,KOI
